osm_id,osm_name,osm_type,hfr_id,hfr_name,hfr_type,hfr_lga,probability,decision,factor_name,factor_geo,distance_km,type_agree,explanation
way/291437917,Jili Health Post,HEALTH_POST,1c92d639-d71a-42a8-8cc8-3624981d9319,Jili Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291437920,Sakaratsa Health Post,HEALTH_POST,3473d2bb-d9cf-454f-956d-7355fff97943,Sakaratsa Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291437923,Chiromawa Primary Health Centre,PHC,5685fbea-0d4d-4dba-a5e2-f36ad6192339,Chiromawa Primary Health Center,PHC,Ungogo,0.9824,match,1.0,0.9953,0.007,True,name 100%; 0.0 km apart; type match
way/291438250,Agalawa Health Post,HEALTH_POST,4008ba88-b3bb-47da-99d3-52cecb9ecda6,Agalawa Health Post,HEALTH_POST,Madobi,0.9824,match,1.0,0.9943,0.009,True,name 100%; 0.0 km apart; type match
way/291438406,Jajira Health Post,HEALTH_POST,ce7eb496-19c1-4ba4-9b1e-492e18ffed3f,Jajira Health Post,HEALTH_POST,Ungogo,0.9824,match,1.0,0.99,0.015,True,name 100%; 0.0 km apart; type match
way/291438407,Kwami Health Post,HEALTH_POST,6d97ad81-8b75-44cb-a478-eced1ecff62b,Kwami Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291438409,Jagaja Health Post,HEALTH_POST,264597f6-8e2a-475c-8262-9ab6d5561e7f,Jagaja Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9974,0.004,True,name 100%; 0.0 km apart; type match
way/291438581,Maigari Health Post,HEALTH_POST,fbbae7d1-3da8-4d06-8b69-04db0f2ae3f0,Maigari Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9965,0.005,True,name 100%; 0.0 km apart; type match
way/291439838,Yarimawa Primary Health Centre,PHC,bab11cf7-c4d1-4b27-a2e7-bb36229c0730,Yarimawa Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9965,0.005,False,name 100%; 0.0 km apart; type differs
way/291441969,Maraya Health Post,HEALTH_POST,2ef62824-4fea-41e6-be73-c59b5f2eccfa,Maraya Health Post,HEALTH_POST,Madobi,0.9824,match,1.0,0.997,0.005,True,name 100%; 0.0 km apart; type match
way/291441970,Langel Primary Health Centre,PHC,f96bee74-3c02-4578-b20d-691b843be3bf,Langel Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9972,0.004,False,name 100%; 0.0 km apart; type differs
way/291442078,Tabanni Health Post,HEALTH_POST,f7e9cbd5-375d-4a5e-bb82-b92c0376debc,Tabanni Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9918,0.012,True,name 100%; 0.0 km apart; type match
way/291442646,Unguwar Rimi Health Post,HEALTH_POST,191361cc-82c0-462b-bfc5-c5fd52ac59be,Unguwar Rimi Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
way/291442888,Maigari Ingila Health Post,HEALTH_POST,f07e34b3-baa3-4e97-a58e-0d3e225caa2c,Maigari Ingila Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/291442890,Karofin Yashi Health Post,HEALTH_POST,17e3344d-2342-4efb-a704-541d136ca3c8,Karofin Yashi Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/291444032,Wari Health Post,HEALTH_POST,28b21967-8beb-47b0-940c-50dfa7dc3822,Wari Dispensary,DISPENSARY,Kabo,0.9824,match,1.0,0.9959,0.006,False,name 100%; 0.0 km apart; type differs
way/291444190,Indabo Health Post,HEALTH_POST,1ed28c90-4ced-4b42-a52b-2517e8b5d601,Indabo Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
way/291444192,Bakwami Health Post,HEALTH_POST,6d186f18-a063-4d52-8bd3-6e72d2373589,Bakwami Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.996,0.006,True,name 100%; 0.0 km apart; type match
way/291444194,Kwajale Health Post,HEALTH_POST,bbfc6ce7-5dfc-4d61-961f-28c9ac3e01d8,Kwajale Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9974,0.004,True,name 100%; 0.0 km apart; type match
way/291445698,Ginsawa Health Post,HEALTH_POST,0a92d0b2-feaf-4e42-8eee-20d5ddab5b23,Ginsawa Health Post,HEALTH_POST,Tofa,0.9824,match,1.0,0.9956,0.007,True,name 100%; 0.0 km apart; type match
way/291445699,Hawadin Bango Primary Health Centre,PHC,7e269139-2304-4787-b718-22b1f6c775a6,Hawadin Bango Primary Health Center,PHC,Kabo,0.9824,match,1.0,0.9968,0.005,True,name 100%; 0.0 km apart; type match
way/291445944,Kanye Health Post,HEALTH_POST,d07a3ae7-628d-48f1-8ae9-7018710fa6ce,Kanye Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9997,0.001,True,name 100%; 0.0 km apart; type match
way/291445945,Dugurawa Health Post,HEALTH_POST,df40ace6-415a-403c-8e2d-7b24d9ee7dd8,Dugurawa Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9978,0.003,True,name 100%; 0.0 km apart; type match
way/291445996,Yango Health Post,HEALTH_POST,5cce32cf-b294-4545-9b80-1dbefcee3292,Yango Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291445998,Balan Health Post,HEALTH_POST,a13ba98b-8776-44b0-9bed-aef5c48f8d0c,Balan Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9975,0.004,True,name 100%; 0.0 km apart; type match
way/291448218,Shadau Health Post,HEALTH_POST,e947b141-2eed-4717-a37d-de736708067d,Shadau Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291655045,Dorogo Health Post,HEALTH_POST,6e6c2f92-cb79-47bb-bc44-dd49f4f355d4,Dorogo Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9959,0.006,True,name 100%; 0.0 km apart; type match
way/291655047,Dan Amale Health Post,HEALTH_POST,7bf188cd-2469-4cb6-9d1a-eadf91d67fd1,Dan Amale Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291665833,Dorogo Health Post,HEALTH_POST,f695413d-aef9-4eab-954d-1aef85eb6f49,Dorogo Health Post,HEALTH_POST,Gwarzo,0.9824,match,1.0,0.9952,0.007,True,name 100%; 0.0 km apart; type match
way/291666940,Gude Health Post,HEALTH_POST,151959a1-c648-400c-9e70-c25e3ba988df,Gude Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9973,0.004,True,name 100%; 0.0 km apart; type match
way/291666941,Dutsen Bakoshi Health Post,HEALTH_POST,177d459c-3c16-4c15-8b37-e008ba637cae,Dutsen Bakoshi Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9949,0.008,True,name 100%; 0.0 km apart; type match
way/291732132,Faran Health Post,HEALTH_POST,882acf30-b6b4-46d9-bba3-ae51cd615a80,Faran Health Post,HEALTH_POST,Kibiya,0.9824,match,1.0,0.9985,0.002,True,name 100%; 0.0 km apart; type match
way/291750086,Kyansha Health Post,HEALTH_POST,0e253757-c4cb-4a21-b4f4-659c88baaf76,Kyansha Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/291751274,Yan Bawa Health Post,HEALTH_POST,43f25992-725a-4727-9c35-51ac0f3815a4,Yan Bawa Health Post,HEALTH_POST,Sumaila,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291752449,Rubun Health Post,HEALTH_POST,66fc822a-5282-4a9b-ae82-a34ec4d6016a,Rubun Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/291752871,Hungu Health Post,HEALTH_POST,bd9f40a8-5849-464b-b98c-8fd991499ff5,Hungu Primary Health Center,PHC,Albasu,0.9824,match,1.0,0.9936,0.01,False,name 100%; 0.0 km apart; type differs
way/291752872,Kafin Sidda Health Post,HEALTH_POST,ea087b5d-9c51-46ed-8a12-291a2c6db1ca,Kafin Sidda Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291752873,Mangari Health Post,HEALTH_POST,1542c1a7-5bfc-4acf-8ee3-ecdad56a7f59,Mangari Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291753564,Sittika Health Post,HEALTH_POST,89af1b5c-8d18-4e0d-9884-47e7c0caf74f,Sittika Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291753565,Faragai Health Post,HEALTH_POST,ad8c553c-20f5-4b29-b594-cf5a26ba2620,Faragai Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9999,0.0,True,name 100%; 0.0 km apart; type match
way/291753566,Duja Health Post,HEALTH_POST,3f33c791-e194-4bf3-b4d3-a0ccb53d48aa,Duja Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291753929,Rinji Health Post,HEALTH_POST,f38e60a2-1b7e-4d8a-8ebe-f0553971bcdc,Rinji Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/291753930,Chamarana Health Post,HEALTH_POST,7bd03c5c-d07c-4814-b91a-ebf9a09bfda5,Chamarana Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9967,0.005,True,name 100%; 0.0 km apart; type match
way/291753931,Gamawa Health Post,HEALTH_POST,7faebcbf-793d-4164-8d46-1bd5e582641a,Gamawa Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/291753932,Baleke Health Post,HEALTH_POST,475e76ce-5865-42f9-bbed-d1e6b163d2f6,Baleke Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9981,0.003,True,name 100%; 0.0 km apart; type match
way/291754204,Alfindi Health Post,HEALTH_POST,97ece6cc-79f8-4452-86a1-e0e71e9851c4,Alfindi Health Post,HEALTH_POST,Sumaila,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/291754243,Kan Iyaka Health Post,HEALTH_POST,c078220d-fe85-4603-9715-c738ebd3abb8,Kan Iyaka Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291754775,Kogo Health Post,HEALTH_POST,bb019a48-1c2e-4d1a-916c-9da9d9ebcc62,Kogo Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9915,0.013,True,name 100%; 0.0 km apart; type match
way/291754777,Gagarame Health Post,HEALTH_POST,4113d7b7-4283-4645-ad0f-8d3b66b1da1f,Gagarame Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9965,0.005,True,name 100%; 0.0 km apart; type match
way/291755115,Durbunde Primary Health Centre,PHC,f1a5f71b-873a-4528-9cac-69f89266e15d,Durbunde Primary Health Center,PHC,Takai,0.9824,match,1.0,0.9943,0.009,True,name 100%; 0.0 km apart; type match
way/291755116,Sakwaya Health Post,HEALTH_POST,717fc165-40f9-4218-89d7-413297bf3047,Sakwaya Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291755117,Kachako Primary Health Centre,PHC,1c1b3967-ba48-4338-9857-d2db60edcc01,Kachako Primary Health Center,PHC,Takai,0.9824,match,1.0,0.9994,0.001,True,name 100%; 0.0 km apart; type match
way/291757019,Hausawa Health Post,HEALTH_POST,5837d276-25ce-40ea-8114-3e78dddfd950,Hausawa Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
way/291757020,Jibawa Health Post,HEALTH_POST,f0944f55-75f8-47ee-a793-deded367df15,Jibawa Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291757021,Fanidau Health Post,HEALTH_POST,a5aaea78-0b3f-48a2-ad52-cdead9a9e3e3,Fanidau Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.9973,0.004,True,name 100%; 0.0 km apart; type match
way/291757022,Maimakawa Health Post,HEALTH_POST,f25281f1-d30d-49fa-8a79-0405ccfaee36,Maimakawa Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.999,0.001,True,name 100%; 0.0 km apart; type match
way/291757023,Kazurawa Health Post,HEALTH_POST,809e2197-4ce2-4d1e-b773-3be9cc4280ef,Kazurawa Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.9997,0.001,True,name 100%; 0.0 km apart; type match
way/291757024,Kalahaddi Health Post,HEALTH_POST,991a7d97-8e7b-4c64-9869-d811e7d9f3c5,Kalahaddi Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/291757540,Kawari Health Post,HEALTH_POST,173f04b8-69c9-4daf-bbd3-082dd840680b,Kawari Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9982,0.003,True,name 100%; 0.0 km apart; type match
way/291757541,Maigana Health Post,HEALTH_POST,b36c79f3-c55c-4e0f-ad4b-ecb036c0d34e,Maigana Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.999,0.001,True,name 100%; 0.0 km apart; type match
way/291759008,Chula Health Post,HEALTH_POST,a328cc65-bd61-4617-821c-ade1ef08d1bf,Chula Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.999,0.002,True,name 100%; 0.0 km apart; type match
way/291759009,Gurduba Health Post,HEALTH_POST,3698206c-9012-4447-a218-0c503ff2a74e,Gurduba Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
way/291759011,Kiroro Health Post,HEALTH_POST,c4550091-657c-40de-9430-838a87cf283d,Kiroro Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291759013,Kunkurawa Health Post,HEALTH_POST,d80f31ee-109e-4539-855f-176ad5a700c0,Kunkurawa Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
way/291759014,Sakalawa Health Post,HEALTH_POST,58162b17-d136-4bb2-9488-2a28b42f6de9,Sakalawa Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9982,0.003,True,name 100%; 0.0 km apart; type match
way/291759369,Gafasa Health Post,HEALTH_POST,4863165e-a0fd-4ff2-a20e-5c764777e944,Gafasa Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/291759370,Jiyayya Health Post,HEALTH_POST,3c4e15d0-5dcb-4558-a193-08c0cc824303,Jiyayya Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291759371,Dundun Health Post,HEALTH_POST,dfc1c8e4-8c1e-4ee2-b3f5-3fad9b8adeec,Dundun Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291759766,Zuwan Hawa Health Post,HEALTH_POST,348184a1-b280-4eec-b05d-b8cc18f900ca,Zuwan Hawa Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9989,0.002,True,name 100%; 0.0 km apart; type match
way/291761155,Goron Dutse Health Post,HEALTH_POST,9c849e3f-37e1-4f30-af7a-354e408a7865,Goron Dutse Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9983,0.002,True,name 100%; 0.0 km apart; type match
way/291761156,Yankwada Health Post,HEALTH_POST,aac8eb84-5d09-4fcc-bd06-7fbc8aa927c1,Yankwada Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291761158,Bakaji Health Post,HEALTH_POST,7e8758a1-424c-4abe-8b19-4838c0902055,Bakaji Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9981,0.003,True,name 100%; 0.0 km apart; type match
way/291837472,Gagarawa Health Post,HEALTH_POST,1ebdec5a-6cb5-42ae-a07c-cdc7bea1f137,Gagarawa Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9997,0.0,True,name 100%; 0.0 km apart; type match
way/291841839,Unguwar Bai Health Post,HEALTH_POST,c9c53dd6-08fa-43f6-a216-547fa985a497,Unguwar Bai Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9997,0.001,True,name 100%; 0.0 km apart; type match
way/291869889,Yankamaye Health Post,HEALTH_POST,b05daeaa-dc3e-4fd4-a618-8041583bd46d,Yankamaye Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291871749,Dorayi Health Post,HEALTH_POST,ea3a2e56-f9cc-4b91-bf57-aeaa4c2ac08c,Dorayi Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9981,0.003,True,name 100%; 0.0 km apart; type match
way/291871764,Tafashiya Primary Health Centre,PHC,8b98fc6e-08ac-4747-bfe5-caeed6c1039d,Tafashiya Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9958,0.006,False,name 100%; 0.0 km apart; type differs
way/291876678,Bankamawa Health Post,HEALTH_POST,7ec35bbc-cc91-4305-8cfd-cb0afe6d3708,Bankamawa Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9983,0.003,True,name 100%; 0.0 km apart; type match
way/291876681,Yakanawa Primary Health Centre,PHC,f8c6ef1b-9336-4de4-906d-cd0c43875362,Yakanawa Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9989,0.002,False,name 100%; 0.0 km apart; type differs
way/291876683,Kundila Health Post,HEALTH_POST,c70b46dc-e9e6-401f-8465-40dcbc4a98c3,Kundila Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9994,0.001,True,name 100%; 0.0 km apart; type match
way/291876684,Alajawa Health Post,HEALTH_POST,133162e5-8d52-4d23-aca6-44a47825822c,Alajawa Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291876685,Tudara Health Post,HEALTH_POST,52ccc02a-a06d-42f1-8b5c-66d860bb1b22,Tudara Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/291876686,Alajawa Health Post,HEALTH_POST,f3ff66f8-b19e-4f2f-98c1-1eff61ccfbdd,Alajawa Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/291876690,Jigilawa Health Post,HEALTH_POST,c097b811-af4c-4b7a-a5a8-8f735f0688be,Jigilawa Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
way/291876692,Godarawa Health Post,HEALTH_POST,cb507561-2019-4ef7-8ac0-7d0eb8f4b44f,Godarawa Health Post,HEALTH_POST,Shanono,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291879249,Bumai Health Post,HEALTH_POST,cd2a3960-3753-4c14-854e-64566119d3cb,Bumai Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/291879250,Danjaka Health Post,HEALTH_POST,3ea4320a-1248-4423-978f-f3a0ca2eb9b8,Danjaka Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9972,0.004,True,name 100%; 0.0 km apart; type match
way/291879253,Hugungumai Health Post,HEALTH_POST,79cf9cc2-df23-45a6-9031-f1f844df5a44,Hugungumai Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291879255,Karofawa Health Post,HEALTH_POST,85359c0e-876b-4efe-9378-455762e70ed6,Karofawa Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291879257,Gadaba Health Post,HEALTH_POST,e20a8f76-7566-422d-a323-695a03696379,Gadaba Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9989,0.002,True,name 100%; 0.0 km apart; type match
way/291880247,Kunchi Primary Health Centre,PHC,c68019b2-e590-4bd2-829c-2e66eefde57a,Kunchi Primary Health Center,PHC,Kunchi,0.9824,match,1.0,0.9918,0.012,True,name 100%; 0.0 km apart; type match
way/291880994,Tabani Health Post,HEALTH_POST,2eda0177-180b-4d84-8f23-42a7b2971388,Tabani Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291881000,Kaya Health Post,HEALTH_POST,83314311-e30d-4397-9e70-7b39fee8fcaa,Kaya Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9975,0.004,True,name 100%; 0.0 km apart; type match
way/291881002,Ganji Health Post,HEALTH_POST,dda7bbdc-2e13-4873-81fb-c163f9e6e2ef,Ganji Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9974,0.004,True,name 100%; 0.0 km apart; type match
way/291882074,Kantudu Health Post,HEALTH_POST,6115dba5-e9bd-43e7-85db-1e01d66488f1,Kantudu Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/291887061,Koren Tabo Health Post,HEALTH_POST,88293d8f-3bc4-4a38-8798-53b0f0381ff4,Koren Tabo Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9997,0.0,True,name 100%; 0.0 km apart; type match
way/291889757,Yan Bawa Health Post,HEALTH_POST,85c84c48-f82c-4732-a2bb-09399b9cc5a5,Yan Bawa Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
way/291889758,Jibga Fulani Health Post,HEALTH_POST,87184442-6ebd-46e6-9ff6-e61efd84a7c7,Jibga Fulani Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9951,0.007,True,name 100%; 0.0 km apart; type match
way/291889759,Chasko Health Post,HEALTH_POST,4f5197d5-9636-44be-a868-bc2ccc542b8a,Chasko Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
way/291889760,Gwalaida Health Post,HEALTH_POST,c1981527-9135-4ef7-9634-786106f2c9bc,Gwalaida Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,1.0,0.0,True,name 100%; 0.0 km apart; type match
way/291889761,Marke Danya Health Post,HEALTH_POST,a114663d-ef65-427d-bd52-b3a1d5b396f1,Marke Danya Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.998,0.003,True,name 100%; 0.0 km apart; type match
way/291889763,Kurna Health Post,HEALTH_POST,590e5ab9-1789-470d-881b-be10261bdf3f,Kurna Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
way/291889767,Ajumawa Health Post,HEALTH_POST,ba213d03-222d-4104-a1fd-c8a4a293a09e,Ajumawa Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9998,0.0,True,name 100%; 0.0 km apart; type match
way/291889768,Diggol Health Post,HEALTH_POST,013a899a-3f5e-4953-9749-8647b2cd0f22,Diggol Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/291889769,Balloda Health Post,HEALTH_POST,a624103c-d363-4eb8-bb0c-db0bfdd22409,Balloda Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291897519,Kwasauri Health Post,HEALTH_POST,9e923016-9d34-40c1-ad78-7154fc04f28d,Kwasauri Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9969,0.005,True,name 100%; 0.0 km apart; type match
way/291897522,Yammawa Wanzari Health Post,HEALTH_POST,146bec38-57b9-419c-be45-e5f0b41ef54b,Yammawa Wanzari Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
way/291897527,Dungurmi Health Post,HEALTH_POST,71f47517-f39e-42c7-ac6e-ba04af465688,Dungurmi Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9973,0.004,True,name 100%; 0.0 km apart; type match
way/291901212,Laraba Takuya Health Post,HEALTH_POST,9445488b-5e6e-44c0-8e50-61010925e180,Laraba Takuya Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
way/291901215,Katsarduwa Health Post,HEALTH_POST,47e7aa38-69b5-4726-bf64-120b1d514d32,Katsarduwa Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9942,0.009,True,name 100%; 0.0 km apart; type match
way/291901216,Yumbu Health Post,HEALTH_POST,0d3fa683-5b44-4272-8fae-3f87b9e884a5,Yumbu Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/291902258,Tona Health Post,HEALTH_POST,7ca9e186-209b-4fda-ac0f-392637f71e89,Tona Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/291902259,Shana Health Post,HEALTH_POST,5c3692c6-8c7b-46e3-acab-a5c6e8a0b836,Shana Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9978,0.003,True,name 100%; 0.0 km apart; type match
way/291902260,Saidawa Health Post,HEALTH_POST,9854cedd-f4b4-49fa-a9cd-18abed3fbffc,Saidawa Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/291902261,Dumma Health Post,HEALTH_POST,c91ad009-044c-4a77-bf17-203d766a4562,Dumma Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/291902262,Koya Health Post,HEALTH_POST,7135bf0a-0950-4462-8fba-02d93d9ed911,Koya Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/291910579,Doga Health Post,HEALTH_POST,34be18f7-af3c-4328-81bd-b75168a4d3ea,Doga Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9972,0.004,True,name 100%; 0.0 km apart; type match
way/291910580,Badawa Health Post,HEALTH_POST,1a3b1b53-8862-4ff5-a66e-eb4a0148a82e,Badawa Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9989,0.002,True,name 100%; 0.0 km apart; type match
way/291910581,Gambawa Health Post,HEALTH_POST,b39eb2db-23da-4a79-ad3b-a9b79729be3a,Gambawa Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
